curve_uid,source_record_id,source_doi,paper_key,figure_id,panel_id,curve_label,condition_label,native_point_count,fit_point_count,axis_orientation,linear_axes,current_density_basis,reference_basis,reference_axis_ready,potential_unit_mode,current_unit_mode,eta_rule,selected_current_sign,selected_current_sign_rule,selected_current_sign_raw_point_count,j_min_mA,j_max_mA,y_min_mV,y_max_mV,fit_range_ok,canonical_fit_eligible,current_reaches_20_mA_cm2,retained_source_record,retained_source_record_id,included_figure4,selection_reason
batch1/case24/figure_4__panel_b/curve_red,batch1/case24,10.1002/adma.202207114,10.1002/adma.202207114,figure_4,b,RhP2/Rh@NPG,RhP2/Rh@NPG,15,13,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,13,0.9412484700122395,47.4601048474631,2.7261462205700693,80.04956629491952,True,True,True,True,batch1/case24,True,included
batch1/case24/figure_4__panel_b/curve_orange,batch1/case24,10.1002/adma.202207114,10.1002/adma.202207114,figure_4,b,RhP2@NPG,RhP2@NPG,18,18,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,18,8.678090575275398,49.118727050183594,48.82280049566302,102.35439900867416,True,True,True,True,batch1/case24,True,included
batch1/case24/figure_4__panel_b/curve_black,batch1/case24,10.1002/adma.202207114,10.1002/adma.202207114,figure_4,b,20% Pt/C,20% Pt/C,31,31,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,31,7.99265605875153,49.118727050183594,57.00123915737306,128.37670384138795,True,True,True,True,batch1/case24,True,included
batch1/case24/figure_4__panel_b/curve_blue,batch1/case24,10.1002/adma.202207114,10.1002/adma.202207114,figure_4,b,20% Rh/C,20% Rh/C,14,14,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,14,1.8727050183598524,46.07408231643237,32.46592317224294,90.45848822800504,True,True,True,True,batch1/case24,True,included
batch1/case24/figure_4__panel_b/curve_purple,batch1/case24,10.1002/adma.202207114,10.1002/adma.202207114,figure_4,b,Rh@NG,Rh@NG,33,33,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,33,0.4528763769889834,48.0765868158769,16.10904584882286,328.37670384138795,True,True,True,True,batch1/case24,True,included
batch1/case27/figure_4__panel_a/curve_nf,batch1/case27,10.1002/adma.202210727,10.1002/adma.202210727,figure_4,a,NF,NF,40,34,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,dominant_high_eta_current_sign,37,0.3042596348884425,325.15212981744423,50.00000000000001,591.2658227848102,True,True,True,True,batch1/case27,True,included
batch1/case27/figure_4__panel_a/curve_ptc,batch1/case27,10.1002/adma.202210727,10.1002/adma.202210727,figure_4,a,Pt/C,Pt/C,34,34,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,34,1.318458417849903,349.29006085192697,1.5189873417722097,488.35443037974693,True,True,True,True,batch1/case27,True,included
batch1/case27/figure_4__panel_a/curve_cnts,batch1/case27,10.1002/adma.202210727,10.1002/adma.202210727,figure_4,a,CNTs,CNTs,24,24,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,24,3.9553752535497018,282.8600405679513,241.77215189873422,591.1392405063292,True,True,True,True,batch1/case27,True,included
batch1/case27/figure_4__panel_a/curve_nitpp,batch1/case27,10.1002/adma.202210727,10.1002/adma.202210727,figure_4,a,NiTPP/CNTs,NiTPP/CNTs,21,21,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,21,4.969574036511162,310.4462474645031,212.0253164556962,593.2911392405064,True,True,True,True,batch1/case27,True,included
batch1/case27/figure_4__panel_a/curve_pnitpyp,batch1/case27,10.1002/adma.202210727,10.1002/adma.202210727,figure_4,a,p-NiTPyP/CNTs,p-NiTPyP/CNTs,25,25,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,25,6.389452332657205,340.26369168356996,143.9240506329114,534.0506329113924,True,True,True,True,batch1/case27,True,included
batch1/case27/figure_4__panel_a/curve_onitpyp,batch1/case27,10.1002/adma.202210727,10.1002/adma.202210727,figure_4,a,o-NiTPyP/CNTs,o-NiTPyP/CNTs,27,27,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,27,6.997971602434083,324.9492900608519,181.01265822784814,575.9493670886077,True,True,True,True,batch1/case27,True,included
batch1/case27/figure_4__panel_a/curve_mnitpyp,batch1/case27,10.1002/adma.202210727,10.1002/adma.202210727,figure_4,a,m-NiTPyP/CNTs,m-NiTPyP/CNTs,29,29,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,29,4.462474645030432,351.11561866125766,44.30379746835444,459.240506329114,True,True,True,True,batch1/case27,True,included
batch1/case27/figure_4__panel_a/curve_mh2tpyp,batch1/case27,10.1002/adma.202210727,10.1002/adma.202210727,figure_4,a,m-H2TPyP/CNTs,m-H2TPyP/CNTs,19,19,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,19,26.673427991886413,316.73427991886405,325.3164556962026,593.6708860759494,True,True,True,True,batch1/case27,True,included
batch1/case27/figure_5__panel_b/curve_1,batch1/case27,10.1002/adma.202210727,10.1002/adma.202210727,figure_5,b,Initial,Initial,20,20,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,20,8.901515151515147,245.2651515151515,125.19635563933402,455.07382972038965,True,True,True,True,batch1/case27,True,included
batch1/case27/figure_5__panel_b/curve_2,batch1/case27,10.1002/adma.202210727,10.1002/adma.202210727,figure_5,b,After 500 cycles,After 500 cycles,32,26,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,29,0.9469696969696916,249.24242424242422,26.233113415017318,469.9183160540372,True,True,True,True,batch1/case27,True,included
batch1/case28/figure_4__panel_a/curve_green,batch1/case28,10.1002/adma.202300505,10.1002/adma.202300505,figure_4,a,Interlayer-confined Sv@MoS2 -214 mV,Interlayer-confined Sv@MoS2 -214 mV,53,36,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,dominant_high_eta_current_sign,37,0.4953745150701358,119.56430916144436,119.44077669902912,367.59611650485436,True,True,True,True,batch1/case28,True,included
batch1/case28/figure_4__panel_a/curve_purple,batch1/case28,10.1002/adma.202300505,10.1002/adma.202300505,figure_4,a,Planar NiFe@MoS2 -121 mV,Planar NiFe@MoS2 -121 mV,22,22,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,22,1.0922112802148687,119.56430916144436,70.50873786407766,217.30485436893204,True,True,True,True,batch1/case28,True,included
batch1/case28/figure_4__panel_a/curve_magenta,batch1/case28,10.1002/adma.202300505,10.1002/adma.202300505,figure_4,a,Interlayer-confined NiFe@MoS2 -67 mV,Interlayer-confined NiFe@MoS2 -67 mV,16,16,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,16,0.9430020889286854,117.62458967472398,39.052427184466,124.1009708737864,True,True,True,True,batch1/case28,True,included
batch1/case28/figure_4__panel_a/curve_blue,batch1/case28,10.1002/adma.202300505,10.1002/adma.202300505,figure_4,a,20% Pt/C -36 mV,20% Pt/C -36 mV,24,24,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,24,0.34616532378395254,119.56430916144436,1.770873786407746,162.54757281553398,True,True,True,True,batch1/case28,True,included
batch1/case29/figure_4__panel_a/curve_1,batch1/case29,10.1002/adma.202300980,10.1002/adma.202300980,figure_4,a,Cu-Ru/RuSe2 NSs/C,Cu-Ru/RuSe2 NSs/C,15,15,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,15,5.398956002982849,98.73228933631619,12.790697674418604,110.46511627906978,True,True,True,True,batch1/case29,True,included
batch1/case29/figure_4__panel_a/curve_2,batch1/case29,10.1002/adma.202300980,10.1002/adma.202300980,figure_4,a,Cu-RuSe2 NSs/C,Cu-RuSe2 NSs/C,38,23,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,23,1.0141685309470552,98.31469052945563,4.651162790697675,158.13953488372093,True,True,True,True,batch1/case29,True,included
batch1/case29/figure_4__panel_a/curve_3,batch1/case29,10.1002/adma.202300980,10.1002/adma.202300980,figure_4,a,Cu-Ru NSs/C,Cu-Ru NSs/C,46,32,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,32,1.8493661446681589,98.73228933631619,0.0,216.27906976744185,True,True,True,True,batch1/case29,True,included
batch1/case29/figure_4__panel_a/curve_4,batch1/case29,10.1002/adma.202300980,10.1002/adma.202300980,figure_4,a,Pt/C,Pt/C,25,24,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,25,4.5637583892617455,98.94108873974646,15.116279069767442,176.74418604651163,True,True,True,True,batch1/case29,True,included
batch1/case29/figure_4__panel_f/curve_1,batch1/case29,10.1002/adma.202300980,10.1002/adma.202300980,figure_4,f,initial cycle,initial cycle,43,22,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,22,4.52773613193403,94.78260869565217,8.673469387755102,106.63265306122449,True,True,True,True,batch1/case29,True,included
batch1/case29/figure_4__panel_f/curve_2,batch1/case29,10.1002/adma.202300980,10.1002/adma.202300980,figure_4,f,5000th cycle,5000th cycle,35,18,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,18,3.2683658170914507,97.72113943028485,2.5510204081632653,106.63265306122449,True,True,True,True,batch1/case29,True,included
batch1/case30/figure_2__a/curve_nc,batch1/case30,10.1002/adma.202301133,10.1002/adma.202301133,figure_2,a,NC,NC,46,32,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,44,0.2883506343713989,34.5444059976932,8.813559322033846,397.51412429378524,True,True,True,True,batch1/case30,True,included
batch1/case30/figure_2__a/curve_ru_nc,batch1/case30,10.1002/adma.202301133,10.1002/adma.202301133,figure_2,a,Ru/NC,Ru/NC,34,28,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,31,3.921568627450983,97.34717416378317,4.293785310734412,102.59887005649712,True,True,True,True,batch1/case30,True,included
batch1/case30/figure_2__a/curve_ru_c,batch1/case30,10.1002/adma.202301133,10.1002/adma.202301133,figure_2,a,Ru/C,Ru/C,46,42,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,46,2.0184544405997724,99.59630911188006,17.85310734463272,268.70056497175136,True,True,True,True,batch1/case30,True,included
batch1/case30/figure_2__a/curve_pt_c,batch1/case30,10.1002/adma.202301133,10.1002/adma.202301133,figure_2,a,20% Pt/C,20% Pt/C,18,18,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,18,4.267589388696658,88.6966551326413,14.46327683615814,94.12429378531068,True,True,True,True,batch1/case30,True,included
batch1/case33/figure_3__panel_a/curve_1,batch1/case33,10.1002/adma.202303030,10.1002/adma.202303030,figure_3,a,Pt3Fe/NMCS-A,Pt3Fe/NMCS-A,33,27,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,27,4.376498800959235,49.70023980815349,3.012501882813711,26.735954209971414,True,True,True,True,batch1/case33,True,included
batch1/case33/figure_3__panel_a/curve_2,batch1/case33,10.1002/adma.202303030,10.1002/adma.202303030,figure_3,a,Pt3Fe/NMCS,Pt3Fe/NMCS,28,28,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,28,3.477218225419666,49.70023980815349,7.757192348245252,53.62253351408348,True,True,True,True,batch1/case33,True,included
batch1/case33/figure_3__panel_a/curve_3,batch1/case33,10.1002/adma.202303030,10.1002/adma.202303030,figure_3,a,Pt/NMCS-A,Pt/NMCS-A,19,19,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,19,11.570743405275781,43.944844124700246,21.99126374453987,39.388462117788855,True,True,True,True,batch1/case33,True,included
batch1/case33/figure_3__panel_a/curve_4,batch1/case33,10.1002/adma.202303030,10.1002/adma.202303030,figure_3,a,Fe/NMCS-A,Fe/NMCS-A,13,1,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,12,0.7793764988009609,0.7793764988009609,151.67946979966865,151.67946979966865,False,False,False,True,batch1/case33,False,insufficient_points_or_range
batch1/case33/figure_3__panel_a/curve_5,batch1/case33,10.1002/adma.202303030,10.1002/adma.202303030,figure_3,a,Pt wire,Pt wire,31,31,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,31,1.6786570743405294,49.70023980815349,9.33875583672243,45.71471607169757,True,True,True,True,batch1/case33,True,included
batch1/case33/figure_3__panel_a/curve_6,batch1/case33,10.1002/adma.202303030,10.1002/adma.202303030,figure_3,a,20 wt% Pt/C,20 wt% Pt/C,13,13,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,13,28.962829736211035,47.72182254196644,23.09835818647388,31.48064467540295,True,True,True,True,batch1/case33,True,included
batch1/case33/figure_3__panel_d/curve_1,batch1/case33,10.1002/adma.202303030,10.1002/adma.202303030,figure_3,d,Pt3Fe/NMCS-A,Pt3Fe/NMCS-A,26,18,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,18,2.787769784172662,49.730215827338135,0.7145006016847343,108.11522262334539,True,True,True,True,batch1/case33,True,included
batch1/case33/figure_3__panel_d/curve_2,batch1/case33,10.1002/adma.202303030,10.1002/adma.202303030,figure_3,d,Pt3Fe/NMCS,Pt3Fe/NMCS,34,26,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,26,0.9892086330935252,45.05395683453238,3.873345367027695,161.81558363417574,True,True,True,True,batch1/case33,True,included
batch1/case33/figure_3__panel_d/curve_3,batch1/case33,10.1002/adma.202303030,10.1002/adma.202303030,figure_3,d,Pt/NMCS-A,Pt/NMCS-A,27,27,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,27,4.226618705035971,37.85971223021583,44.93832731648618,207.61883273164864,True,True,True,True,batch1/case33,True,included
batch1/case33/figure_3__panel_d/curve_4,batch1/case33,10.1002/adma.202303030,10.1002/adma.202303030,figure_3,d,Fe/NMCS-A,Fe/NMCS-A,30,9,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,25,0.6294964028776979,2.248201438848921,22.826413959085457,313.44013237063785,False,False,False,True,batch1/case33,False,insufficient_points_or_range
batch1/case33/figure_3__panel_d/curve_5,batch1/case33,10.1002/adma.202303030,10.1002/adma.202303030,figure_3,d,Pt wire,Pt wire,18,18,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,18,4.226618705035971,49.730215827338135,33.88237063778582,141.28309265944648,True,True,True,True,batch1/case33,True,included
batch1/case33/figure_3__panel_g/curve_1,batch1/case33,10.1002/adma.202303030,10.1002/adma.202303030,figure_3,g,Pt3Fe/NMCS-A,Pt3Fe/NMCS-A,40,40,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,40,4.475308641975309,33.82201646090535,13.499245852187022,214.63046757164406,True,True,True,True,batch1/case33,True,included
batch1/case33/figure_3__panel_g/curve_2,batch1/case33,10.1002/adma.202303030,10.1002/adma.202303030,figure_3,g,Pt3Fe/NMCS,Pt3Fe/NMCS,41,34,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,34,1.9547325102880666,28.24074074074074,0.8295625942684681,262.1417797888386,True,True,True,True,batch1/case33,True,included
batch1/case33/figure_3__panel_g/curve_3,batch1/case33,10.1002/adma.202303030,10.1002/adma.202303030,figure_3,g,Pt/NMCS-A,Pt/NMCS-A,12,12,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,12,8.796296296296298,14.377572016460906,84.76621417797888,175.0377073906486,True,True,False,True,batch1/case33,False,current_below_20_mA_cm2
batch1/case33/figure_3__panel_g/curve_4,batch1/case33,10.1002/adma.202303030,10.1002/adma.202303030,figure_3,g,Fe/NMCS-A,Fe/NMCS-A,40,8,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,33,0.5144032921810707,1.7746913580246921,15.08295625942684,248.68024132730017,False,False,False,True,batch1/case33,False,insufficient_points_or_range
batch1/case33/figure_3__panel_g/curve_5,batch1/case33,10.1002/adma.202303030,10.1002/adma.202303030,figure_3,g,Pt wire,Pt wire,25,24,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,24,1.5946502057613177,48.945473251028815,2.4132730015082875,110.105580693816,True,True,True,True,batch1/case33,True,included
batch1/case33/figure_3__panel_g/curve_6,batch1/case33,10.1002/adma.202303030,10.1002/adma.202303030,figure_3,g,20 wt% Pt/C,20 wt% Pt/C,18,18,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,18,16.5380658436214,49.125514403292186,53.0920060331825,184.5399698340875,True,True,True,True,batch1/case33,True,included
batch1/case33/figure_4__panel_b/curve_1,batch1/case33,10.1002/adma.202303030,10.1002/adma.202303030,figure_4,b,Pt3Fe/NMCS-A-before,before,42,34,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,34,4.137931034482759,49.6551724137931,2.551937315793192,25.195888146071393,True,True,True,True,batch1/case33,True,included
batch1/case33/figure_4__panel_b/curve_2,batch1/case33,10.1002/adma.202303030,10.1002/adma.202303030,figure_4,b,Pt3Fe/NMCS-A-post,post,34,34,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,34,4.137931034482759,49.6551724137931,7.0807274818488315,28.215081590108486,True,True,True,True,batch1/case33,True,included
batch1/case33/figure_4__panel_b/curve_3,batch1/case33,10.1002/adma.202303030,10.1002/adma.202303030,figure_4,b,20 wt% Pt/C-before,before,45,40,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,40,1.3793103448275863,49.6551724137931,2.551937315793192,35.76306520020122,True,True,True,True,batch1/case33,True,included
batch1/case33/figure_4__panel_b/curve_4,batch1/case33,10.1002/adma.202303030,10.1002/adma.202303030,figure_4,b,20 wt% Pt/C-post,post,41,41,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,41,0.6896551724137931,49.6551724137931,5.571130759830285,41.801452088275404,True,True,True,True,batch1/case33,True,included
batch1/case33/figure_4__panel_e/curve_1,batch1/case33,10.1002/adma.202303030,10.1002/adma.202303030,figure_4,e,Pt3Fe/NMCS-A-before,before,38,34,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,34,4.216867469879518,49.65576592082616,0.7907411401049448,112.50089856947739,True,True,True,True,batch1/case33,True,included
