curve_uid,paper_key,native_index,j,eta_mV
batch3/case433/figure_3__a/curve_2,10.1002/adfm.202508158,4,28.57142857142857,232.28070175438592
batch3/case433/figure_3__a/curve_2,10.1002/adfm.202508158,5,35.71428571428571,239.29824561403504
batch3/case433/figure_3__a/curve_2,10.1002/adfm.202508158,6,42.857142857142854,246.3157894736842
batch3/case433/figure_3__a/curve_2,10.1002/adfm.202508158,7,53.57142857142857,253.3333333333333
batch3/case433/figure_3__a/curve_2,10.1002/adfm.202508158,8,74.99999999999999,260.35087719298247
batch3/case433/figure_3__a/curve_2,10.1002/adfm.202508158,9,103.57142857142856,267.36842105263156
batch3/case433/figure_3__a/curve_2,10.1002/adfm.202508158,10,142.85714285714283,274.38596491228066
batch3/case433/figure_3__a/curve_2,10.1002/adfm.202508158,11,182.14285714285714,281.40350877192975
batch3/case433/figure_3__a/curve_2,10.1002/adfm.202508158,12,221.42857142857142,288.4210526315789
batch3/case433/figure_3__a/curve_2,10.1002/adfm.202508158,13,257.1428571428571,295.43859649122805
batch3/case433/figure_3__a/curve_2,10.1002/adfm.202508158,14,292.85714285714283,302.45614035087715
batch3/case433/figure_3__a/curve_2,10.1002/adfm.202508158,15,321.4285714285714,309.4736842105263
batch3/case433/figure_3__a/curve_2,10.1002/adfm.202508158,16,357.1428571428571,316.4912280701754
batch3/case433/figure_3__a/curve_2,10.1002/adfm.202508158,17,389.2857142857142,323.50877192982455
batch3/case433/figure_3__a/curve_2,10.1002/adfm.202508158,18,424.99999999999994,330.52631578947364
batch3/case433/figure_3__a/curve_2,10.1002/adfm.202508158,19,464.2857142857142,337.54385964912274
batch3/case433/figure_3__a/curve_3,10.1002/adfm.202508158,0,14.285714285714283,77.89473684210523
batch3/case433/figure_3__a/curve_3,10.1002/adfm.202508158,1,17.857142857142854,165.61403508771926
batch3/case433/figure_3__a/curve_3,10.1002/adfm.202508158,2,21.428571428571427,183.15789473684208
batch3/case433/figure_3__a/curve_3,10.1002/adfm.202508158,3,28.57142857142857,200.70175438596488
batch3/case433/figure_3__a/curve_3,10.1002/adfm.202508158,4,35.71428571428571,211.22807017543857
batch3/case433/figure_3__a/curve_3,10.1002/adfm.202508158,5,46.42857142857142,218.2456140350877
batch3/case433/figure_3__a/curve_3,10.1002/adfm.202508158,6,60.71428571428571,225.2631578947368
batch3/case433/figure_3__a/curve_3,10.1002/adfm.202508158,7,82.14285714285714,232.28070175438592
batch3/case433/figure_3__a/curve_3,10.1002/adfm.202508158,8,107.14285714285714,239.29824561403504
batch3/case433/figure_3__a/curve_3,10.1002/adfm.202508158,9,135.7142857142857,246.3157894736842
batch3/case433/figure_3__a/curve_3,10.1002/adfm.202508158,10,167.85714285714283,253.3333333333333
batch3/case433/figure_3__a/curve_3,10.1002/adfm.202508158,11,217.85714285714283,260.35087719298247
batch3/case433/figure_3__a/curve_3,10.1002/adfm.202508158,12,271.4285714285714,267.36842105263156
batch3/case433/figure_3__a/curve_3,10.1002/adfm.202508158,13,314.2857142857143,270.8771929824561
batch3/case433/figure_3__a/curve_3,10.1002/adfm.202508158,14,371.4285714285714,274.38596491228066
batch3/case433/figure_3__a/curve_3,10.1002/adfm.202508158,15,421.4285714285714,277.89473684210526
batch3/case433/figure_3__a/curve_3,10.1002/adfm.202508158,16,471.4285714285714,281.40350877192975
batch3/case433/figure_3__a/curve_4,10.1002/adfm.202508158,0,17.857142857142854,7.719298245613996
batch3/case433/figure_3__a/curve_4,10.1002/adfm.202508158,1,32.14285714285714,25.263157894736803
batch3/case433/figure_3__a/curve_4,10.1002/adfm.202508158,2,53.57142857142857,42.80701754385961
batch3/case433/figure_3__a/curve_4,10.1002/adfm.202508158,3,82.14285714285714,60.350877192982416
batch3/case433/figure_3__a/curve_4,10.1002/adfm.202508158,4,107.14285714285714,77.89473684210523
batch3/case433/figure_3__a/curve_4,10.1002/adfm.202508158,5,135.7142857142857,95.43859649122803
batch3/case433/figure_3__a/curve_4,10.1002/adfm.202508158,6,164.28571428571428,112.98245614035083
batch3/case433/figure_3__a/curve_4,10.1002/adfm.202508158,7,196.42857142857142,130.52631578947367
batch3/case433/figure_3__a/curve_4,10.1002/adfm.202508158,8,224.99999999999997,148.07017543859646
batch3/case433/figure_3__a/curve_4,10.1002/adfm.202508158,9,257.1428571428571,165.61403508771926
batch3/case433/figure_3__a/curve_4,10.1002/adfm.202508158,10,289.2857142857143,183.15789473684208
batch3/case433/figure_3__a/curve_4,10.1002/adfm.202508158,11,324.99999999999994,200.70175438596488
batch3/case433/figure_3__a/curve_4,10.1002/adfm.202508158,12,357.1428571428571,218.2456140350877
batch3/case433/figure_3__a/curve_4,10.1002/adfm.202508158,13,392.85714285714283,235.7894736842105
batch3/case433/figure_3__a/curve_4,10.1002/adfm.202508158,14,428.57142857142856,253.3333333333333
batch3/case433/figure_3__a/curve_4,10.1002/adfm.202508158,15,464.2857142857142,270.8771929824561
batch3/case433/figure_3__f/curve_1,10.1002/adfm.202508158,0,4.3268430687302475,45.25714285714282
batch3/case433/figure_3__f/curve_1,10.1002/adfm.202508158,1,6.074222000332844,148.11428571428564
batch3/case433/figure_3__f/curve_1,10.1002/adfm.202508158,2,9.568979863538036,216.68571428571425
batch3/case433/figure_3__f/curve_1,10.1002/adfm.202508158,3,13.063737726743227,268.11428571428564
batch3/case433/figure_3__f/curve_1,10.1002/adfm.202508158,4,14.811116658345824,295.5428571428571
batch3/case433/figure_3__f/curve_1,10.1002/adfm.202508158,5,16.55849558994842,322.97142857142853
batch3/case433/figure_3__f/curve_1,10.1002/adfm.202508158,6,18.305874521551015,350.3999999999999
batch3/case433/figure_3__f/curve_1,10.1002/adfm.202508158,7,20.053253453153612,377.82857142857137
batch3/case433/figure_3__f/curve_1,10.1002/adfm.202508158,8,23.548011316358803,405.2571428571428
batch3/case433/figure_3__f/curve_1,10.1002/adfm.202508158,9,28.790148111166594,432.68571428571425
batch3/case433/figure_3__f/curve_1,10.1002/adfm.202508158,10,34.03228490597438,453.2571428571428
batch3/case433/figure_3__f/curve_1,10.1002/adfm.202508158,11,42.769179563987365,473.82857142857137
batch3/case433/figure_3__f/curve_1,10.1002/adfm.202508158,12,65.48510567482111,494.4
batch3/case433/figure_3__f/curve_1,10.1002/adfm.202508158,13,100.43268430687303,514.9714285714285
batch3/case433/figure_3__f/curve_1,10.1002/adfm.202508158,14,152.85405225495091,535.5428571428571
batch3/case433/figure_3__f/curve_1,10.1002/adfm.202508158,15,217.50707272424697,556.1142857142856
batch3/case433/figure_3__f/curve_1,10.1002/adfm.202508158,16,289.14960891995344,576.6857142857142
batch3/case433/figure_3__f/curve_1,10.1002/adfm.202508158,17,348.56049259444166,593.8285714285714
batch3/case433/figure_3__f/curve_1,10.1002/adfm.202508158,18,413.2135130637377,610.9714285714285
batch3/case433/figure_3__f/curve_1,10.1002/adfm.202508158,19,483.1086703278416,624.6857142857142
batch3/case433/figure_3__f/curve_2,10.1002/adfm.202508158,0,11.316358795140632,76.11428571428567
batch3/case433/figure_3__f/curve_2,10.1002/adfm.202508158,1,13.063737726743227,24.68571428571424
batch3/case433/figure_3__f/curve_2,10.1002/adfm.202508158,2,14.811116658345824,137.8285714285714
batch3/case433/figure_3__f/curve_2,10.1002/adfm.202508158,3,16.55849558994842,178.97142857142853
batch3/case433/figure_3__f/curve_2,10.1002/adfm.202508158,4,20.053253453153612,199.5428571428571
batch3/case433/figure_3__f/curve_2,10.1002/adfm.202508158,5,23.548011316358803,220.11428571428564
batch3/case433/figure_3__f/curve_2,10.1002/adfm.202508158,6,30.537527042769188,233.8285714285714
batch3/case433/figure_3__f/curve_2,10.1002/adfm.202508158,7,42.769179563987365,247.5428571428571
batch3/case433/figure_3__f/curve_2,10.1002/adfm.202508158,8,63.737726743218516,261.2571428571428
batch3/case433/figure_3__f/curve_2,10.1002/adfm.202508158,9,96.93792644366783,274.97142857142853
batch3/case433/figure_3__f/curve_2,10.1002/adfm.202508158,10,131.88550507571975,288.6857142857142
batch3/case433/figure_3__f/curve_2,10.1002/adfm.202508158,11,165.08570477616908,302.3999999999999
batch3/case433/figure_3__f/curve_2,10.1002/adfm.202508158,12,196.53852554501583,316.1142857142857
batch3/case433/figure_3__f/curve_2,10.1002/adfm.202508158,13,227.99134631386255,329.82857142857137
batch3/case433/figure_3__f/curve_2,10.1002/adfm.202508158,14,259.44416708270927,343.5428571428571
batch3/case433/figure_3__f/curve_2,10.1002/adfm.202508158,15,289.14960891995344,357.25714285714275
batch3/case433/figure_3__f/curve_2,10.1002/adfm.202508158,16,318.85505075719755,370.97142857142853
batch3/case433/figure_3__f/curve_2,10.1002/adfm.202508158,17,352.0552504576469,384.68571428571425
batch3/case433/figure_3__f/curve_2,10.1002/adfm.202508158,18,387.0028290896988,398.3999999999999
batch3/case433/figure_3__f/curve_2,10.1002/adfm.202508158,19,427.1925445165585,412.11428571428564
batch3/case433/figure_3__f/curve_2,10.1002/adfm.202508158,20,469.1296388750208,425.82857142857137
batch3/case433/figure_3__f/curve_3,10.1002/adfm.202508158,0,35.779663837576976,226.97142857142853
batch3/case433/figure_3__f/curve_3,10.1002/adfm.202508158,1,41.02180063238477,230.39999999999995
batch3/case433/figure_3__f/curve_3,10.1002/adfm.202508158,2,46.26393742719255,233.8285714285714
batch3/case433/figure_3__f/curve_3,10.1002/adfm.202508158,3,51.50607422200034,237.2571428571428
batch3/case433/figure_3__f/curve_3,10.1002/adfm.202508158,4,58.495589948410725,240.68571428571423
batch3/case433/figure_3__f/curve_3,10.1002/adfm.202508158,5,65.48510567482111,244.11428571428567
batch3/case433/figure_3__f/curve_3,10.1002/adfm.202508158,6,81.21151605924447,247.5428571428571
batch3/case433/figure_3__f/curve_3,10.1002/adfm.202508158,7,107.42220003328342,250.9714285714285
batch3/case433/figure_3__f/curve_3,10.1002/adfm.202508158,8,117.906473622899,254.39999999999995
batch3/case433/figure_3__f/curve_3,10.1002/adfm.202508158,9,131.88550507571975,257.82857142857137
batch3/case433/figure_3__f/curve_3,10.1002/adfm.202508158,10,152.85405225495091,261.2571428571428
batch3/case433/figure_3__f/curve_3,10.1002/adfm.202508158,11,168.58046263937428,264.68571428571425
batch3/case433/figure_3__f/curve_3,10.1002/adfm.202508158,12,186.05425195540025,268.11428571428564
batch3/case433/figure_3__f/curve_3,10.1002/adfm.202508158,13,201.7806623398236,271.5428571428571
batch3/case433/figure_3__f/curve_3,10.1002/adfm.202508158,14,219.25445165584958,274.97142857142853
batch3/case433/figure_3__f/curve_3,10.1002/adfm.202508158,15,236.72824097187552,278.3999999999999
batch3/case433/figure_3__f/curve_3,10.1002/adfm.202508158,16,254.2020302879015,281.82857142857137
batch3/case433/figure_3__f/curve_3,10.1002/adfm.202508158,17,273.42319853553005,285.2571428571428
batch3/case433/figure_3__f/curve_3,10.1002/adfm.202508158,18,292.6443667831586,288.6857142857142
batch3/case433/figure_3__f/curve_3,10.1002/adfm.202508158,19,313.61291396238977,292.11428571428564
batch3/case433/figure_3__f/curve_3,10.1002/adfm.202508158,20,332.8340822100183,295.5428571428571
batch3/case433/figure_3__f/curve_3,10.1002/adfm.202508158,21,355.55000832085204,298.9714285714285
batch3/case433/figure_3__f/curve_3,10.1002/adfm.202508158,22,380.01331336328843,302.3999999999999
batch3/case433/figure_3__f/curve_3,10.1002/adfm.202508158,23,406.2239973373274,305.8285714285714
batch3/case433/figure_3__f/curve_3,10.1002/adfm.202508158,24,434.1820602429689,309.2571428571428
batch3/case433/figure_3__f/curve_3,10.1002/adfm.202508158,25,467.3822599434182,312.68571428571425
batch3/case433/figure_3__f/curve_3,10.1002/adfm.202508158,26,497.08770178066237,316.1142857142857
batch3/case433/figure_3__f/curve_4,10.1002/adfm.202508158,0,37.52704276917957,172.11428571428567
batch3/case433/figure_3__f/curve_4,10.1002/adfm.202508158,1,44.516558495589955,185.82857142857137
batch3/case433/figure_3__f/curve_4,10.1002/adfm.202508158,2,51.50607422200034,199.5428571428571
batch3/case433/figure_3__f/curve_4,10.1002/adfm.202508158,3,60.24296888001332,213.2571428571428
batch3/case433/figure_3__f/curve_4,10.1002/adfm.202508158,4,68.97986353802631,226.97142857142853
batch3/case433/figure_3__f/curve_4,10.1002/adfm.202508158,5,81.21151605924447,240.68571428571423
batch3/case433/figure_3__f/curve_4,10.1002/adfm.202508158,6,91.69578964886006,254.39999999999995
batch3/case433/figure_3__f/curve_4,10.1002/adfm.202508158,7,103.92744217007822,268.11428571428564
batch3/case433/figure_3__f/curve_4,10.1002/adfm.202508158,8,130.13812614411717,295.5428571428571
batch3/case433/figure_3__f/curve_4,10.1002/adfm.202508158,9,147.61191546014314,309.2571428571428
batch3/case433/figure_3__f/curve_4,10.1002/adfm.202508158,10,165.08570477616908,322.97142857142853
batch3/case433/figure_3__f/curve_4,10.1002/adfm.202508158,11,182.55949409219505,336.6857142857142
batch3/case433/figure_3__f/curve_4,10.1002/adfm.202508158,12,201.7806623398236,350.3999999999999
batch3/case433/figure_3__f/curve_4,10.1002/adfm.202508158,13,219.25445165584958,364.11428571428564
batch3/case433/figure_3__f/curve_4,10.1002/adfm.202508158,14,240.22299883508072,377.82857142857137
batch3/case433/figure_3__f/curve_4,10.1002/adfm.202508158,15,259.44416708270927,391.5428571428571
batch3/case433/figure_3__f/curve_4,10.1002/adfm.202508158,16,282.16009319354305,405.2571428571428
batch3/case433/figure_3__f/curve_4,10.1002/adfm.202508158,17,308.370777167582,418.9714285714285
batch3/case433/figure_3__f/curve_4,10.1002/adfm.202508158,18,332.8340822100183,432.68571428571425
batch3/case433/figure_3__f/curve_4,10.1002/adfm.202508158,19,362.53952404726243,446.3999999999999
batch3/case433/figure_3__f/curve_4,10.1002/adfm.202508158,20,392.2449658845066,460.11428571428564
batch3/case433/figure_3__f/curve_4,10.1002/adfm.202508158,21,421.9504077217507,473.82857142857137
batch3/case433/figure_3__f/curve_4,10.1002/adfm.202508158,22,453.4032284905974,487.54285714285703
batch3/case433/figure_3__f/curve_4,10.1002/adfm.202508158,23,488.35080712264937,501.25714285714275
batch3/case443/figure_5__panel_a/curve_47_pd_ns,10.1002/adfm.202511809,0,1.7647058823529411,2.69687162891044
batch3/case443/figure_5__panel_a/curve_47_pd_ns,10.1002/adfm.202511809,1,2.2058823529411766,7.874865156418531
batch3/case443/figure_5__panel_a/curve_47_pd_ns,10.1002/adfm.202511809,2,2.7205882352941178,13.052858683926623
batch3/case443/figure_5__panel_a/curve_47_pd_ns,10.1002/adfm.202511809,3,3.235294117647059,18.230852211434712
batch3/case443/figure_5__panel_a/curve_47_pd_ns,10.1002/adfm.202511809,4,3.8970588235294117,23.408845738942805
batch3/case443/figure_5__panel_a/curve_47_pd_ns,10.1002/adfm.202511809,5,4.632352941176471,28.586839266450895
batch3/case443/figure_5__panel_a/curve_47_pd_ns,10.1002/adfm.202511809,6,5.4411764705882355,33.76483279395899
batch3/case443/figure_5__panel_a/curve_47_pd_ns,10.1002/adfm.202511809,7,6.397058823529412,38.94282632146708
batch3/case443/figure_5__panel_a/curve_47_pd_ns,10.1002/adfm.202511809,8,7.352941176470589,44.120819848975174
batch3/case443/figure_5__panel_a/curve_47_pd_ns,10.1002/adfm.202511809,9,8.529411764705882,49.29881337648327
batch3/case443/figure_5__panel_a/curve_47_pd_ns,10.1002/adfm.202511809,10,9.779411764705882,54.47680690399136
batch3/case443/figure_5__panel_a/curve_47_pd_ns,10.1002/adfm.202511809,11,11.029411764705882,59.654800431499446
batch3/case443/figure_5__panel_a/curve_47_pd_ns,10.1002/adfm.202511809,12,12.573529411764707,64.83279395900755
batch3/case443/figure_5__panel_a/curve_47_pd_ns,10.1002/adfm.202511809,13,14.117647058823529,70.01078748651562
batch3/case443/figure_5__panel_a/curve_47_pd_ns,10.1002/adfm.202511809,14,15.882352941176471,75.18878101402372
batch3/case443/figure_5__panel_a/curve_47_pd_ns,10.1002/adfm.202511809,15,17.86764705882353,80.36677454153181
batch3/case443/figure_5__panel_a/curve_47_pd_ns,10.1002/adfm.202511809,16,20.22058823529412,85.5447680690399
batch3/case443/figure_5__panel_a/curve_47_pd_ns,10.1002/adfm.202511809,17,22.794117647058822,90.722761596548
batch3/case443/figure_5__panel_a/curve_53_pd_ns,10.1002/adfm.202511809,0,1.9852941176470589,2.69687162891044
batch3/case443/figure_5__panel_a/curve_53_pd_ns,10.1002/adfm.202511809,1,2.2058823529411766,5.285868392664485
batch3/case443/figure_5__panel_a/curve_53_pd_ns,10.1002/adfm.202511809,2,2.794117647058824,10.463861920172576
batch3/case443/figure_5__panel_a/curve_53_pd_ns,10.1002/adfm.202511809,3,3.4558823529411766,15.641855447680667
batch3/case443/figure_5__panel_a/curve_53_pd_ns,10.1002/adfm.202511809,4,4.411764705882353,20.81984897518876
batch3/case443/figure_5__panel_a/curve_53_pd_ns,10.1002/adfm.202511809,5,5.36764705882353,25.997842502696848
batch3/case443/figure_5__panel_a/curve_53_pd_ns,10.1002/adfm.202511809,6,6.544117647058823,31.17583603020494
batch3/case443/figure_5__panel_a/curve_53_pd_ns,10.1002/adfm.202511809,7,7.9411764705882355,36.353829557713034
batch3/case443/figure_5__panel_a/curve_53_pd_ns,10.1002/adfm.202511809,8,9.705882352941178,41.53182308522113
batch3/case443/figure_5__panel_a/curve_53_pd_ns,10.1002/adfm.202511809,9,11.470588235294118,46.70981661272921
batch3/case443/figure_5__panel_a/curve_53_pd_ns,10.1002/adfm.202511809,10,13.676470588235295,51.887810140237306
batch3/case443/figure_5__panel_a/curve_53_pd_ns,10.1002/adfm.202511809,11,15.294117647058824,57.0658036677454
batch3/case443/figure_5__panel_a/curve_53_pd_ns,10.1002/adfm.202511809,12,18.08823529411765,62.24379719525349
batch3/case443/figure_5__panel_a/curve_53_pd_ns,10.1002/adfm.202511809,13,21.397058823529413,67.42179072276159
batch3/case443/figure_5__panel_a/curve_53_pd_ns,10.1002/adfm.202511809,14,23.676470588235293,72.59978425026966
batch3/case443/figure_5__panel_a/curve_57_pd_ns,10.1002/adfm.202511809,0,4.264705882352941,18.230852211434712
batch3/case443/figure_5__panel_a/curve_57_pd_ns,10.1002/adfm.202511809,1,4.705882352941177,20.81984897518876
batch3/case443/figure_5__panel_a/curve_57_pd_ns,10.1002/adfm.202511809,2,5.220588235294118,23.408845738942805
batch3/case443/figure_5__panel_a/curve_57_pd_ns,10.1002/adfm.202511809,3,5.882352941176471,25.997842502696848
batch3/case443/figure_5__panel_a/curve_57_pd_ns,10.1002/adfm.202511809,4,6.397058823529412,28.586839266450895
batch3/case443/figure_5__panel_a/curve_57_pd_ns,10.1002/adfm.202511809,5,7.132352941176471,31.17583603020494
batch3/case443/figure_5__panel_a/curve_57_pd_ns,10.1002/adfm.202511809,6,8.014705882352942,33.76483279395899
batch3/case443/figure_5__panel_a/curve_57_pd_ns,10.1002/adfm.202511809,7,8.823529411764707,36.353829557713034
batch3/case443/figure_5__panel_a/curve_57_pd_ns,10.1002/adfm.202511809,8,9.705882352941178,38.94282632146708
batch3/case443/figure_5__panel_a/curve_57_pd_ns,10.1002/adfm.202511809,9,10.588235294117647,41.53182308522113
batch3/case443/figure_5__panel_a/curve_57_pd_ns,10.1002/adfm.202511809,10,11.544117647058824,44.120819848975174
batch3/case443/figure_5__panel_a/curve_57_pd_ns,10.1002/adfm.202511809,11,12.720588235294118,46.70981661272921
batch3/case443/figure_5__panel_a/curve_57_pd_ns,10.1002/adfm.202511809,12,13.970588235294118,49.29881337648327
batch3/case443/figure_5__panel_a/curve_57_pd_ns,10.1002/adfm.202511809,13,15.220588235294118,51.887810140237306
batch3/case443/figure_5__panel_a/curve_57_pd_ns,10.1002/adfm.202511809,14,16.544117647058822,54.47680690399136
batch3/case443/figure_5__panel_a/curve_57_pd_ns,10.1002/adfm.202511809,15,17.647058823529413,57.0658036677454
batch3/case443/figure_5__panel_a/curve_57_pd_ns,10.1002/adfm.202511809,16,19.191176470588236,59.654800431499446
batch3/case443/figure_5__panel_a/curve_57_pd_ns,10.1002/adfm.202511809,17,20.661764705882355,62.24379719525349
batch3/case443/figure_5__panel_a/curve_57_pd_ns,10.1002/adfm.202511809,18,22.35294117647059,64.83279395900755
batch3/case443/figure_5__panel_a/curve_57_pd_ns,10.1002/adfm.202511809,19,24.264705882352942,67.42179072276159
batch3/case443/figure_5__panel_a/curve_62_pd_ns,10.1002/adfm.202511809,0,2.058823529411765,0.10787486515639404
batch3/case443/figure_5__panel_a/curve_62_pd_ns,10.1002/adfm.202511809,1,2.3529411764705883,2.69687162891044
batch3/case443/figure_5__panel_a/curve_62_pd_ns,10.1002/adfm.202511809,2,2.6470588235294117,5.285868392664485
batch3/case443/figure_5__panel_a/curve_62_pd_ns,10.1002/adfm.202511809,3,2.9411764705882355,7.874865156418531
batch3/case443/figure_5__panel_a/curve_62_pd_ns,10.1002/adfm.202511809,4,3.308823529411765,10.463861920172576
batch3/case443/figure_5__panel_a/curve_62_pd_ns,10.1002/adfm.202511809,5,3.823529411764706,13.052858683926623
batch3/case443/figure_5__panel_a/curve_62_pd_ns,10.1002/adfm.202511809,6,4.264705882352941,15.641855447680667
batch3/case443/figure_5__panel_a/curve_62_pd_ns,10.1002/adfm.202511809,7,4.779411764705882,18.230852211434712
batch3/case443/figure_5__panel_a/curve_62_pd_ns,10.1002/adfm.202511809,8,5.36764705882353,20.81984897518876
batch3/case443/figure_5__panel_a/curve_62_pd_ns,10.1002/adfm.202511809,9,6.102941176470589,23.408845738942805
batch3/case443/figure_5__panel_a/curve_62_pd_ns,10.1002/adfm.202511809,10,6.764705882352941,25.997842502696848
batch3/case443/figure_5__panel_a/curve_62_pd_ns,10.1002/adfm.202511809,11,7.5,28.586839266450895
batch3/case443/figure_5__panel_a/curve_62_pd_ns,10.1002/adfm.202511809,12,8.529411764705882,31.17583603020494
batch3/case443/figure_5__panel_a/curve_62_pd_ns,10.1002/adfm.202511809,13,9.411764705882353,33.76483279395899
batch3/case443/figure_5__panel_a/curve_62_pd_ns,10.1002/adfm.202511809,14,10.588235294117647,36.353829557713034
batch3/case443/figure_5__panel_a/curve_62_pd_ns,10.1002/adfm.202511809,15,11.617647058823529,38.94282632146708
batch3/case443/figure_5__panel_a/curve_62_pd_ns,10.1002/adfm.202511809,16,12.867647058823529,41.53182308522113
batch3/case443/figure_5__panel_a/curve_62_pd_ns,10.1002/adfm.202511809,17,14.411764705882353,44.120819848975174
batch3/case443/figure_5__panel_a/curve_62_pd_ns,10.1002/adfm.202511809,18,16.102941176470587,46.70981661272921
batch3/case443/figure_5__panel_a/curve_62_pd_ns,10.1002/adfm.202511809,19,17.5,49.29881337648327
batch3/case443/figure_5__panel_a/curve_62_pd_ns,10.1002/adfm.202511809,20,19.264705882352942,51.887810140237306
batch3/case443/figure_5__panel_a/curve_62_pd_ns,10.1002/adfm.202511809,21,21.10294117647059,54.47680690399136
batch3/case443/figure_5__panel_a/curve_62_pd_ns,10.1002/adfm.202511809,22,23.08823529411765,57.0658036677454
batch3/case443/figure_5__panel_a/curve_62_pd_ns,10.1002/adfm.202511809,23,24.63235294117647,59.654800431499446
batch3/case443/figure_5__panel_e/curve_1,10.1002/adfm.202511809,0,2.1245421245421245,0.25
batch3/case443/figure_5__panel_e/curve_1,10.1002/adfm.202511809,1,2.3076923076923075,2.25
batch3/case443/figure_5__panel_e/curve_1,10.1002/adfm.202511809,2,2.600732600732601,4.25
batch3/case443/figure_5__panel_e/curve_1,10.1002/adfm.202511809,3,2.8205128205128203,6.25
batch3/case443/figure_5__panel_e/curve_1,10.1002/adfm.202511809,4,3.0769230769230766,8.25
batch3/case443/figure_5__panel_e/curve_1,10.1002/adfm.202511809,5,3.333333333333333,10.25
batch3/case443/figure_5__panel_e/curve_1,10.1002/adfm.202511809,6,3.553113553113553,12.25
batch3/case443/figure_5__panel_e/curve_1,10.1002/adfm.202511809,7,3.8095238095238093,14.25
batch3/case443/figure_5__panel_e/curve_1,10.1002/adfm.202511809,8,4.029304029304029,16.25
batch3/case443/figure_5__panel_e/curve_1,10.1002/adfm.202511809,9,4.5054945054945055,18.25
batch3/case443/figure_5__panel_e/curve_1,10.1002/adfm.202511809,10,4.981684981684982,20.25
batch3/case443/figure_5__panel_e/curve_1,10.1002/adfm.202511809,11,5.384615384615384,22.25
batch3/case443/figure_5__panel_e/curve_1,10.1002/adfm.202511809,12,5.787545787545787,24.25
batch3/case443/figure_5__panel_e/curve_1,10.1002/adfm.202511809,13,6.41025641025641,26.25
batch3/case443/figure_5__panel_e/curve_1,10.1002/adfm.202511809,14,6.8498168498168495,28.25
batch3/case443/figure_5__panel_e/curve_1,10.1002/adfm.202511809,15,7.252747252747253,30.25
batch3/case443/figure_5__panel_e/curve_1,10.1002/adfm.202511809,16,7.655677655677655,32.25
batch3/case443/figure_5__panel_e/curve_1,10.1002/adfm.202511809,17,8.278388278388277,34.25
batch3/case443/figure_5__panel_e/curve_1,10.1002/adfm.202511809,18,8.937728937728938,36.25
batch3/case443/figure_5__panel_e/curve_1,10.1002/adfm.202511809,19,9.56043956043956,38.25
batch3/case443/figure_5__panel_e/curve_1,10.1002/adfm.202511809,20,10.32967032967033,40.25
batch3/case443/figure_5__panel_e/curve_1,10.1002/adfm.202511809,21,11.025641025641026,42.25
batch3/case443/figure_5__panel_e/curve_1,10.1002/adfm.202511809,22,11.611721611721611,44.25
batch3/case443/figure_5__panel_e/curve_1,10.1002/adfm.202511809,23,12.49084249084249,46.25
batch3/case443/figure_5__panel_e/curve_1,10.1002/adfm.202511809,24,13.223443223443223,48.25
batch3/case443/figure_5__panel_e/curve_1,10.1002/adfm.202511809,25,14.102564102564102,50.25
batch3/case443/figure_5__panel_e/curve_1,10.1002/adfm.202511809,26,14.945054945054945,52.25
batch3/case443/figure_5__panel_e/curve_1,10.1002/adfm.202511809,27,15.934065934065934,54.25
batch3/case443/figure_5__panel_e/curve_1,10.1002/adfm.202511809,28,16.73992673992674,56.25
batch3/case443/figure_5__panel_e/curve_1,10.1002/adfm.202511809,29,17.802197802197803,58.25
batch3/case443/figure_5__panel_e/curve_1,10.1002/adfm.202511809,30,18.864468864468865,60.25
batch3/case443/figure_5__panel_e/curve_1,10.1002/adfm.202511809,31,20.0,62.25
batch3/case443/figure_5__panel_e/curve_1,10.1002/adfm.202511809,32,21.062271062271062,64.25
batch3/case443/figure_5__panel_e/curve_1,10.1002/adfm.202511809,33,22.16117216117216,66.25
batch3/case443/figure_5__panel_e/curve_1,10.1002/adfm.202511809,34,23.36996336996337,68.25
batch3/case443/figure_5__panel_e/curve_1,10.1002/adfm.202511809,35,24.43223443223443,70.25
batch3/case443/figure_5__panel_e/curve_2,10.1002/adfm.202511809,0,8.68131868131868,34.25
batch3/case443/figure_5__panel_e/curve_2,10.1002/adfm.202511809,1,9.56043956043956,36.25
batch3/case443/figure_5__panel_e/curve_2,10.1002/adfm.202511809,2,9.816849816849816,38.25
batch3/case443/figure_5__panel_e/curve_2,10.1002/adfm.202511809,3,10.256410256410255,40.25
batch3/case443/figure_5__panel_e/curve_2,10.1002/adfm.202511809,4,10.915750915750916,42.25
batch3/case443/figure_5__panel_e/curve_2,10.1002/adfm.202511809,5,12.747252747252746,44.25
batch3/case443/figure_5__panel_e/curve_2,10.1002/adfm.202511809,6,13.003663003663004,46.25
batch3/case443/figure_5__panel_e/curve_2,10.1002/adfm.202511809,7,13.626373626373626,48.25
batch3/case443/figure_5__panel_e/curve_2,10.1002/adfm.202511809,8,14.578754578754578,50.25
batch3/case443/figure_5__panel_e/curve_2,10.1002/adfm.202511809,9,15.567765567765568,52.25
batch3/case443/figure_5__panel_e/curve_2,10.1002/adfm.202511809,10,17.326007326007325,54.25
batch3/case443/figure_5__panel_e/curve_2,10.1002/adfm.202511809,11,19.413919413919412,56.25
