curve_uid,paper_key,paper_title,figure_id,panel_id,curve_label,condition_label,regime_class,current_density_basis,eta_rule,selected_current_sign,canonical_fit_eligible,fit_point_count,j_min_mA,j_max_mA,y_min_mV,y_max_mV
batch2/case271/figure_2__e/curve_1,10.1002/adfm.202312079,Critical Roles of Chalcogenide Anion on Strengthening Stability of Ni2Mo6Te8 for Almost Exclusive Electrocatalysts Nitrate to Ammonia Conversion,figure_2,e,Ni2Mo6Te8,Ni2Mo6Te8,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,27,0.25351065806588086,49.51886066204772,276.61192833761197,919.8212515110769
batch2/case271/figure_2__e/curve_2,10.1002/adfm.202312079,Critical Roles of Chalcogenide Anion on Strengthening Stability of Ni2Mo6Te8 for Almost Exclusive Electrocatalysts Nitrate to Ammonia Conversion,figure_2,e,Mo6Te8,Mo6Te8,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,27,0.9503331475139974,49.51886066204772,396.41144750960984,825.6930578759357
batch2/case273/figure_3__panel_a/curve_1,10.1002/adfm.202312987,Crystalline/Amorphous-Ru/VOx Phase Engineering Expedites The Alkaline Hydrogen Evolution Kinetics,figure_3,a,c/a-Ru/VOx-300,c/a-Ru/VOx-300,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,15,1.9169811320754684,48.09056603773585,34.58844133099823,184.7635726795096
batch2/case273/figure_3__panel_a/curve_2,10.1002/adfm.202312987,Crystalline/Amorphous-Ru/VOx Phase Engineering Expedites The Alkaline Hydrogen Evolution Kinetics,figure_3,a,c/a-Ru/VOx-400,c/a-Ru/VOx-400,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,23,3.9245283018867894,49.25283018867925,32.289842381786315,133.42819614711033
batch2/case273/figure_3__panel_a/curve_3,10.1002/adfm.202312987,Crystalline/Amorphous-Ru/VOx Phase Engineering Expedites The Alkaline Hydrogen Evolution Kinetics,figure_3,a,c/a-Ru/VOx-500,c/a-Ru/VOx-500,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,17,2.022641509433959,49.04150943396226,18.49824868651486,70.59982486865147
batch2/case273/figure_3__panel_a/curve_4,10.1002/adfm.202312987,Crystalline/Amorphous-Ru/VOx Phase Engineering Expedites The Alkaline Hydrogen Evolution Kinetics,figure_3,a,c/c-Ru/V2O3-600,c/c-Ru/V2O3-600,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,33,0.4377358490566004,48.83018867924528,10.836252189141831,157.946584938704
batch2/case273/figure_3__panel_a/curve_5,10.1002/adfm.202312987,Crystalline/Amorphous-Ru/VOx Phase Engineering Expedites The Alkaline Hydrogen Evolution Kinetics,figure_3,a,Pt/C,Pt/C,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,10,0.3320754716981098,46.928301886792454,3.174255691768802,93.58581436077056
batch2/case273/figure_3__panel_f/curve_1,10.1002/adfm.202312987,Crystalline/Amorphous-Ru/VOx Phase Engineering Expedites The Alkaline Hydrogen Evolution Kinetics,figure_3,f,Initial,Initial,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,30,0.3367408298256211,99.25435959110042,2.9818325434439,117.51579778830961
batch2/case273/figure_3__panel_f/curve_2,10.1002/adfm.202312987,Crystalline/Amorphous-Ru/VOx Phase Engineering Expedites The Alkaline Hydrogen Evolution Kinetics,figure_3,f,After 2000 cycles,After 2000 cycles,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,30,1.178592904389662,97.99158147925436,10.880726698262226,125.41469194312796
batch2/case275/figure_2__a/curve_cumo,10.1002/adfm.202313275,Accelerating Hydrogen Desorption of Nickel Molybdenum Cathode via Copper Modulation for Pure-Water-Fed Hydroxide Exchange Membrane Electrolyzer,figure_2,a,CuMo,CuMo,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,39,0.40629761300152206,99.23819197562213,74.35477263416637,408.43916427693574
batch2/case275/figure_2__a/curve_nicu,10.1002/adfm.202313275,Accelerating Hydrogen Desorption of Nickel Molybdenum Cathode via Copper Modulation for Pure-Water-Fed Hydroxide Exchange Membrane Electrolyzer,figure_2,a,Ni0.9Cu0.1Mo,Ni0.9Cu0.1Mo,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,28,0.7618080243778553,98.52717115286947,4.096681687832902,120.23760753789435
batch2/case275/figure_2__a/curve_nimo,10.1002/adfm.202313275,Accelerating Hydrogen Desorption of Nickel Molybdenum Cathode via Copper Modulation for Pure-Water-Fed Hydroxide Exchange Membrane Electrolyzer,figure_2,a,NiMo,NiMo,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,45,0.7618080243778553,99.23819197562213,15.567390413764896,273.6583367472348
batch2/case275/figure_2__a/curve_ptc,10.1002/adfm.202313275,Accelerating Hydrogen Desorption of Nickel Molybdenum Cathode via Copper Modulation for Pure-Water-Fed Hydroxide Exchange Membrane Electrolyzer,figure_2,a,Pt/C,Pt/C,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,28,0.4062976130015222,99.23819197562213,5.530520278574401,163.2527652601393
batch2/case275/figure_2__f/curve_1,10.1002/adfm.202313275,Accelerating Hydrogen Desorption of Nickel Molybdenum Cathode via Copper Modulation for Pure-Water-Fed Hydroxide Exchange Membrane Electrolyzer,figure_2,f,initial,initial,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,36,1.1173184357541885,97.46063991874047,6.099656357388336,125.51546391752579
batch2/case275/figure_2__f/curve_2,10.1002/adfm.202313275,Accelerating Hydrogen Desorption of Nickel Molybdenum Cathode via Copper Modulation for Pure-Water-Fed Hydroxide Exchange Membrane Electrolyzer,figure_2,f,after 2000 cycles,after 2000 cycles,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,38,11.071609954291517,97.46063991874047,31.872852233676994,134.96563573883162
batch2/case278/figure_3__panel_a/curve_1,10.1002/adfm.202313530,UV-Induced Synthesis of Graphene Supported Iridium Catalyst with Multiple Active Sites for Overall Water Splitting,figure_3,a,CM Pt/C 20%,CM Pt/C 20%,acidic,True,minus_E_RHE_negative_branch,-1.0,True,29,6.3918757467144545,49.402628434886495,32.30832308323083,51.25051250512505
batch2/case278/figure_3__panel_a/curve_2,10.1002/adfm.202313530,UV-Induced Synthesis of Graphene Supported Iridium Catalyst with Multiple Active Sites for Overall Water Splitting,figure_3,a,Ir-rEGO,Ir-rEGO,acidic,True,minus_E_RHE_negative_branch,-1.0,True,21,1.73237753882915,47.52090800477897,1.3120131201311969,70.19270192701927
batch2/case278/figure_3__panel_a/curve_3,10.1002/adfm.202313530,UV-Induced Synthesis of Graphene Supported Iridium Catalyst with Multiple Active Sites for Overall Water Splitting,figure_3,a,Pd-rEGO,Pd-rEGO,acidic,True,minus_E_RHE_negative_branch,-1.0,True,26,3.2556750298685766,49.04420549581839,3.034030340303399,132.18532185321854
batch2/case278/figure_3__panel_a/curve_4,10.1002/adfm.202313530,UV-Induced Synthesis of Graphene Supported Iridium Catalyst with Multiple Active Sites for Overall Water Splitting,figure_3,a,Pt-rEGO,Pt-rEGO,acidic,True,minus_E_RHE_negative_branch,-1.0,True,16,8.004778972520906,48.32735961768219,28.864288642886425,80.52480524805249
batch2/case278/figure_3__panel_a/curve_5,10.1002/adfm.202313530,UV-Induced Synthesis of Graphene Supported Iridium Catalyst with Multiple Active Sites for Overall Water Splitting,figure_3,a,Ir-TrEGO,Ir-TrEGO,acidic,True,minus_E_RHE_negative_branch,-1.0,True,30,0.47789725209079875,48.59617682198326,4.756047560475601,214.8421484214842
batch2/case278/figure_4__panel_a/curve_1,10.1002/adfm.202313530,UV-Induced Synthesis of Graphene Supported Iridium Catalyst with Multiple Active Sites for Overall Water Splitting,figure_4,a,Ir-rEGO,Ir-rEGO,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,25,0.9943367458070163,29.615552167283823,1.973827882208624,213.63537099564917
batch2/case278/figure_4__panel_a/curve_2,10.1002/adfm.202313530,UV-Induced Synthesis of Graphene Supported Iridium Catalyst with Multiple Active Sites for Overall Water Splitting,figure_4,a,CM Pt/C 20%,CM Pt/C 20%,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,20,2.9002395992158596,29.223480723154,3.737674074820628,104.27690705370489
batch2/case278/figure_4__panel_a/curve_3,10.1002/adfm.202313530,UV-Induced Synthesis of Graphene Supported Iridium Catalyst with Multiple Active Sites for Overall Water Splitting,figure_4,a,Ir-TrEGO,Ir-TrEGO,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,29,0.515138314092793,29.495752559355264,1.973827882208624,248.91229484788923
batch2/case28/figure_6__a/curve_1,10.1002/adfm.201604943,Activating Basal Planes and S-Terminated Edges of MoS2 toward More Efficient Hydrogen Evolution,figure_6,a,PRMoSx@CC,PRMoSx@CC,acidic,True,minus_E_RHE_negative_branch,-1.0,True,22,4.082843548838504,117.12286593898688,192.1397379912664,330.0436681222708
batch2/case28/figure_6__a/curve_2,10.1002/adfm.201604943,Activating Basal Planes and S-Terminated Edges of MoS2 toward More Efficient Hydrogen Evolution,figure_6,a,SMoSx@CC,SMoSx@CC,acidic,True,minus_E_RHE_negative_branch,-1.0,True,22,4.041421774419251,108.83851105513577,190.39301310043672,337.1179039301311
batch2/case28/figure_6__c/curve_1,10.1002/adfm.201604943,Activating Basal Planes and S-Terminated Edges of MoS2 toward More Efficient Hydrogen Evolution,figure_6,c,Initial,Initial,acidic,True,minus_E_RHE_negative_branch,-1.0,True,21,2.7603143418467524,109.61689587426325,184.60192475940508,324.58442694663165
batch2/case28/figure_6__c/curve_2,10.1002/adfm.201604943,Activating Basal Planes and S-Terminated Edges of MoS2 toward More Efficient Hydrogen Evolution,figure_6,c,After 3000 cycles,After 3000 cycles,acidic,True,minus_E_RHE_negative_branch,-1.0,True,27,0.6974459724950822,113.33005893909626,74.36570428696412,324.58442694663165
batch2/case28/figure_6__d/curve_1,10.1002/adfm.201604943,Activating Basal Planes and S-Terminated Edges of MoS2 toward More Efficient Hydrogen Evolution,figure_6,d,Initial,Initial,acidic,True,minus_E_RHE_negative_branch,-1.0,True,21,1.1712379540400346,108.68791697553742,150.0,338.5964912280702
batch2/case28/figure_6__d/curve_2,10.1002/adfm.201604943,Activating Basal Planes and S-Terminated Edges of MoS2 toward More Efficient Hydrogen Evolution,figure_6,d,3000 cycles,3000 cycles,acidic,True,minus_E_RHE_negative_branch,-1.0,True,18,0.34099332839140606,22.757598220904377,29.82456140350877,336.84210526315786
batch2/case283/figure_6__panel_a/curve_1,10.1002/adfm.202314172,Cation-Induced Deep Reconstruction and Self-Optimization of NiFe Phosphide Precatalysts for Hydrogen Evolution and Overall Water Splitting,figure_6,a,initial,initial,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,35,3.696027633851473,99.44732297063904,12.039312039311984,172.97297297297294
batch2/case283/figure_6__panel_a/curve_2,10.1002/adfm.202314172,Cation-Induced Deep Reconstruction and Self-Optimization of NiFe Phosphide Precatalysts for Hydrogen Evolution and Overall Water Splitting,figure_6,a,after 2000 CVs,after 2000 CVs,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,33,5.8721934369602815,98.72193436960276,9.582309582309525,161.91646191646186
batch2/case283/figure_6__panel_a/curve_3,10.1002/adfm.202314172,Cation-Induced Deep Reconstruction and Self-Optimization of NiFe Phosphide Precatalysts for Hydrogen Evolution and Overall Water Splitting,figure_6,a,after 5000 CVs,after 5000 CVs,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,33,5.8721934369602815,98.72193436960276,4.668304668304612,132.4324324324324
batch2/case283/figure_6__panel_a/curve_4,10.1002/adfm.202314172,Cation-Induced Deep Reconstruction and Self-Optimization of NiFe Phosphide Precatalysts for Hydrogen Evolution and Overall Water Splitting,figure_6,a,Zn-Ni$_2$P/FeOOH,Zn-Ni$_2$P/FeOOH,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,32,8.77374784110536,98.72193436960276,5.896805896805841,110.31941031941027
batch2/case283/figure_6__panel_c/curve_blue,10.1002/adfm.202314172,Cation-Induced Deep Reconstruction and Self-Optimization of NiFe Phosphide Precatalysts for Hydrogen Evolution and Overall Water Splitting,figure_6,c,Zn-FeNiP@Zn-Fe2P,Zn-FeNiP@Zn-Fe2P,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,22,9.904371584699444,461.7486338797814,31.578947368421055,278.94736842105266
batch2/case283/figure_6__panel_c/curve_green,10.1002/adfm.202314172,Cation-Induced Deep Reconstruction and Self-Optimization of NiFe Phosphide Precatalysts for Hydrogen Evolution and Overall Water Splitting,figure_6,c,FeNiP,FeNiP,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,18,10.262978142076499,476.09289617486337,98.15789473684215,363.1578947368422
batch2/case283/figure_6__panel_c/curve_orange,10.1002/adfm.202314172,Cation-Induced Deep Reconstruction and Self-Optimization of NiFe Phosphide Precatalysts for Hydrogen Evolution and Overall Water Splitting,figure_6,c,Zn-Ni2P,Zn-Ni2P,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,18,74.4535519125683,494.02322404371586,231.57894736842107,410.52631578947376
batch2/case283/figure_6__panel_c/curve_purple,10.1002/adfm.202314172,Cation-Induced Deep Reconstruction and Self-Optimization of NiFe Phosphide Precatalysts for Hydrogen Evolution and Overall Water Splitting,figure_6,c,Pt/C,Pt/C,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,26,27.834699453551902,497.60928961748635,63.157894736842124,357.8947368421053
batch2/case283/figure_6__panel_c/curve_red,10.1002/adfm.202314172,Cation-Induced Deep Reconstruction and Self-Optimization of NiFe Phosphide Precatalysts for Hydrogen Evolution and Overall Water Splitting,figure_6,c,Zn-Ni2P/FeOOH,Zn-Ni2P/FeOOH,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,21,9.904371584699444,490.43715846994536,7.8947368421052655,228.9473684210527
batch2/case286/figure_4__panel_g/curve_blue_fesx,10.1002/adfm.202315326,Iron Molybdenum Sulfide-Supported Ultrafine Ru Nanoclusters for Robust Sulfion Degradation-Assisted Hydrogen Production,figure_4,g,FeSx,FeSx,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,36,6.678344646376183,421.28311802058244,223.11557788944725,511.5577889447236
batch2/case286/figure_4__panel_g/curve_orange_ptc,10.1002/adfm.202315326,Iron Molybdenum Sulfide-Supported Ultrafine Ru Nanoclusters for Robust Sulfion Degradation-Assisted Hydrogen Production,figure_4,g,Pt/C,Pt/C,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,39,11.276549156995845,389.8620538646814,5.025125628140704,386.9346733668342
batch2/case286/figure_4__panel_g/curve_pink_femos,10.1002/adfm.202315326,Iron Molybdenum Sulfide-Supported Ultrafine Ru Nanoclusters for Robust Sulfion Degradation-Assisted Hydrogen Production,figure_4,g,FeMo-S,FeMo-S,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,31,5.911977227939572,366.1046638931465,151.75879396984925,453.26633165829145
batch2/case286/figure_4__panel_g/curve_red_femos_ru,10.1002/adfm.202315326,Iron Molybdenum Sulfide-Supported Ultrafine Ru Nanoclusters for Robust Sulfion Degradation-Assisted Hydrogen Production,figure_4,g,FeMo-S/Ru,FeMo-S/Ru,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,29,12.042916575432455,483.35887891394793,87.43718592964825,368.8442211055276
batch2/case286/figure_4__panel_g/curve_teal_mos2,10.1002/adfm.202315326,Iron Molybdenum Sulfide-Supported Ultrafine Ru Nanoclusters for Robust Sulfion Degradation-Assisted Hydrogen Production,figure_4,g,MoS2,MoS2,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,40,6.678344646376183,277.97241077293626,163.81909547738692,565.8291457286432
batch2/case288/figure_4__panel_a/curve_1,10.1002/adfm.202315773,V-Doping Strategy Induces the Construction of the Functionally Complementary Ru2P/V-RuP4 Heterostructures to Achieve Amperometric Current Density for HER,figure_4,a,V-RuO2@Ru,V-RuO2@Ru,alkaline,True,abs_overpotential_axis,-1.0,True,34,2.6845637583893,469.12751677852356,60.65969428801286,393.7248592115848
batch2/case288/figure_4__panel_a/curve_2,10.1002/adfm.202315773,V-Doping Strategy Induces the Construction of the Functionally Complementary Ru2P/V-RuP4 Heterostructures to Achieve Amperometric Current Density for HER,figure_4,a,Cr-Ru_xP_y,Cr-Ru_xP_y,alkaline,True,abs_overpotential_axis,-1.0,True,16,89.93288590604031,472.48322147651015,121.80209171359611,218.34271922767496
batch2/case288/figure_4__panel_a/curve_3,10.1002/adfm.202315773,V-Doping Strategy Induces the Construction of the Functionally Complementary Ru2P/V-RuP4 Heterostructures to Achieve Amperometric Current Density for HER,figure_4,a,Mn-Ru_xP_y,Mn-Ru_xP_y,alkaline,True,abs_overpotential_axis,-1.0,True,7,183.89261744966447,415.4362416107383,176.50844730490746,263.3950120675784
batch2/case288/figure_4__panel_a/curve_4,10.1002/adfm.202315773,V-Doping Strategy Induces the Construction of the Functionally Complementary Ru2P/V-RuP4 Heterostructures to Achieve Amperometric Current Density for HER,figure_4,a,V-Ru_xP_y,V-Ru_xP_y,alkaline,True,abs_overpotential_axis,-1.0,True,13,32.885906040268495,448.9932885906041,12.389380530973433,128.23813354786805
batch2/case288/figure_4__panel_a/curve_5,10.1002/adfm.202315773,V-Doping Strategy Induces the Construction of the Functionally Complementary Ru2P/V-RuP4 Heterostructures to Achieve Amperometric Current Density for HER,figure_4,a,Ru_xP_y,Ru_xP_y,alkaline,True,abs_overpotential_axis,-1.0,True,27,9.395973154362455,487.58389261744975,52.614641995172946,303.62027353177797
batch2/case288/figure_4__panel_a/curve_6,10.1002/adfm.202315773,V-Doping Strategy Induces the Construction of the Functionally Complementary Ru2P/V-RuP4 Heterostructures to Achieve Amperometric Current Density for HER,figure_4,a,Ru/C,Ru/C,alkaline,True,abs_overpotential_axis,-1.0,True,12,36.241610738255076,445.6375838926175,20.434432823813335,170.07240547063554
batch2/case288/figure_4__panel_a/curve_7,10.1002/adfm.202315773,V-Doping Strategy Induces the Construction of the Functionally Complementary Ru2P/V-RuP4 Heterostructures to Achieve Amperometric Current Density for HER,figure_4,a,Pt/C,Pt/C,alkaline,True,abs_overpotential_axis,-1.0,True,20,9.395973154362455,492.6174496644296,7.562349155269491,200.64360418342716
batch2/case29/figure_3__panel_e/curve_1,10.1002/adfm.201605802,Interface Engineered WxC@WS2 Nanostructure for Enhanced Hydrogen Evolution Catalysis,figure_3,e,Initial,Initial,acidic,True,minus_E_RHE_negative_branch,-1.0,True,31,0.8802524497591744,96.79455239993356,129.20859396246937,266.27685613271683
batch2/case29/figure_3__panel_e/curve_2,10.1002/adfm.201605802,Interface Engineered WxC@WS2 Nanostructure for Enhanced Hydrogen Evolution Catalysis,figure_3,e,After 1000cycles,After 1000cycles,acidic,True,minus_E_RHE_negative_branch,-1.0,True,31,0.5314731772130856,91.21408403919615,10.416100081588219,257.1389719880337
batch2/case30/figure_5__panel_a/curve_4,10.1002/adfm.201606352,Mesh-on-Mesh Graphitic-C3N4@Graphene for Highly Efficient Hydrogen Evolution,figure_5,a,g-CN@G MMs,g-CN@G MMs,acidic,True,minus_E_RHE_negative_branch,-1.0,True,22,0.2622012990882526,23.379119241999877,87.19172633253788,258.2338902147972
batch2/case30/figure_5__panel_a/curve_5,10.1002/adfm.201606352,Mesh-on-Mesh Graphitic-C3N4@Graphene for Highly Efficient Hydrogen Evolution,figure_5,a,Pt/C,Pt/C,acidic,True,minus_E_RHE_negative_branch,-1.0,True,33,0.7016864310827702,24.697574637983433,31.503579952267405,86.39618138424831
